,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
N4BP2,0.0,0.31781504,0,0.36362597,0.38514006,0.9441396,False,2898
RHOH,0.0,0.2371586,0,0.3015034,0.27860346,1.0821953,False,2967
RBM47,0.0,0.0035692116,0,0.0036342049,0.0037836817,0.9604944,False,47
NSUN7,0.0,0.03972688,0,0.042960998,0.04378798,0.9811139,False,385
APBB2,0.0,0.23149441,0,0.2673006,0.2713026,0.98524886,False,1752
UCHL1,1.0,1.104671,1,3.1265023,1.7497811,1.7867962,True,4639
LIMCH1,1.0,0.13186686,1,0.18012743,0.14835724,1.2141465,True,921
PHOX2B,1.0,0.03371353,1,0.091705255,0.037152052,2.4683766,True,14
LINC00682,1.0,0.33705774,1,7.3710823,0.4113871,17.917631,True,187
TMEM33,0.0,0.54139507,0,0.6895764,0.7105386,0.9704981,False,3719
DCAF4L1,0.0,0.0010862818,0,0.0011627384,0.0011287847,1.03008,False,8
AC106052.1,0.0,0.0098153325,0,0.009796963,0.010546081,0.92896724,False,118
SLC30A9,0.0,0.3676288,0,0.40404847,0.45394805,0.89007646,False,2989
BEND4,0.0,0.010474861,0,0.0110638905,0.011266798,0.98199075,False,32
SHISA3,1.0,0.20084575,1,0.6054402,0.23204842,2.6091115,True,467
ATP8A1,0.0,0.061879266,0,0.067674205,0.0682882,0.9910087,False,503
KCTD8,0.0,0.0023665426,0,0.0025162227,0.0024908779,1.0101751,False,20
YIPF7,0.0,0.0015906269,0,0.0016657531,0.0016630574,1.0016209,False,20
GUF1,0.0,0.12787089,0,0.13736324,0.14371708,0.9557892,False,1078
GNPDA2,0.0,0.0891527,0,0.09152772,0.099245645,0.9222342,False,898
AC096586.2,0.0,0.0015906269,0,0.0015881584,0.0016630574,0.95496315,False,15
AC096586.1,0.0,0.006634078,0,0.0066679176,0.007094821,0.9398289,False,63
GABRA2,1.0,0.16530882,1,0.2727689,0.18795833,1.4512202,True,2054
GABRB1,1.0,0.0064013037,1,0.007990059,0.006843942,1.1674645,True,61
COMMD8,0.0,0.24740069,0,0.2662008,0.29182434,0.9121954,False,2137
ATP10D,0.0,0.05633147,0,0.061074946,0.0620872,0.9836962,False,782
CORIN,1.0,0.15526071,1,0.37682432,0.17592844,2.141918,True,1552
AC107068.1,0.0,0.020988517,0,0.021169553,0.022939395,0.922847,False,219
NFXL1,0.0,0.07475947,0,0.07724301,0.082831554,0.93253124,False,773
NIPAL1,0.0,0.006634078,0,0.0070558903,0.007094821,0.9945128,False,63
CNGA1,1.0,0.003530416,1,0.00506998,0.0037418325,1.3549457,True,6
SLAIN2,0.0,0.15056641,0,0.16173236,0.17036822,0.94931066,False,1376
SLC10A4,0.0,0.007138423,0,0.0073981197,0.007638241,0.96856326,False,76
FRYL,0.0,0.22086437,0,0.24192509,0.25759554,0.9391665,False,2037
OCIAD1,0.0,1.3073014,0,1.6377445,2.1992972,0.74466723,False,7579
OCIAD2,0.0,1.1248837,0,1.8187003,1.7928804,1.0144013,False,7179
DCUN1D4,0.0,0.19452204,0,0.20991917,0.22412424,0.93661964,False,1864
AC027271.1,0.0,0.002638113,0,0.00270885,0.0027818924,0.9737436,False,24
SGCB,0.0,0.22101955,0,0.243486,0.25779536,0.9444933,False,1980
SPATA18,0.0,0.041123524,0,0.04401199,0.04532732,0.97098154,False,495
USP46,0.0,0.3189401,0,0.35821506,0.38666478,0.9264228,False,2809
USP46-AS1,0.0,0.010824022,0,0.011172846,0.01164883,0.9591389,False,111
ERVMER34-1,0.0,0.004888268,0,0.004864562,0.005207681,0.93411285,False,55
RASL11B,1.0,0.09400217,1,0.1405716,0.10476341,1.3418005,True,846
SCFD2,0.0,0.018040037,0,0.018413633,0.019642798,0.9374241,False,178
FIP1L1,0.0,0.26520795,0,0.29070956,0.31497028,0.9229745,False,2548
LNX1,0.0,0.018660769,0,0.019011607,0.020333882,0.9349718,False,265
AC110792.3,0.0,0.00174581,0,0.0017428298,0.0018281344,0.9533379,False,24
CHIC2,0.0,0.2361499,0,0.24712145,0.27730379,0.8911579,False,2416
PDGFRA,1.0,0.031424582,1,0.043008577,0.034598917,1.2430614,True,578
LINC02283,0.0,0.010940409,0,0.011985055,0.011776249,1.0177312,False,9
KIT,1.0,0.060986966,1,0.076202855,0.067288294,1.132483,True,580
KDR,0.0,0.0036468033,0,0.0039440235,0.0038673875,1.0198159,False,31
SRD5A3,0.0,0.12197393,0,0.14100927,0.13688084,1.0301608,False,870
AC069200.1,0.0,0.00174581,0,0.0018204243,0.0018281344,0.9957826,False,13
TMEM165,0.0,0.481766,0,0.5443038,0.619952,0.8779773,False,3702
CLOCK,0.0,0.16515364,0,0.17978433,0.1877706,0.95746785,False,1526
AC024243.1,0.0,0.00597455,0,0.005939085,0.0063833073,0.9304088,False,55
NMU,1.0,0.12787089,1,0.18710136,0.14371708,1.3018727,True,679
EXOC1,0.0,0.12209032,0,0.12565593,0.13701586,0.9170905,False,1120
CEP135,0.0,0.18261173,0,0.22189899,0.20924592,1.0604699,False,1767
KIAA1211,0.0,0.048378337,0,0.050540145,0.053324286,0.9477885,False,511
AASDH,0.0,0.1902933,0,0.20654166,0.21883401,0.9438279,False,1704
AC068620.1,0.0,0.007797952,0,0.007737444,0.00835021,0.9266166,False,81
PPAT,0.0,0.18094352,0,0.20943083,0.2071707,1.0109094,False,1454
AC068620.2,0.0,0.0041899444,0,0.0041725505,0.004453371,0.9369421,False,51
PAICS,0.0,1.182379,0,2.0570178,1.9175831,1.0727139,False,6182
SRP72,0.0,0.9903786,0,1.4107319,1.513305,0.93221915,False,5908
ARL9,0.0,0.035148975,0,0.038725704,0.038744986,0.99950236,False,255
HOPX,1.0,0.036545623,1,0.074939825,0.04028692,1.8601527,True,161
SPINK2,0.0,0.0016682185,0,0.0017430948,0.0017455673,0.9985835,False,10
REST,0.0,0.33760086,0,0.38821328,0.41213366,0.9419597,False,2930
AC069307.1,0.0,0.0016294228,0,0.0016268308,0.0017043042,0.95454246,False,10
NOA1,0.0,0.3087368,0,0.35984764,0.3728747,0.9650631,False,2418
POLR2B,0.0,0.42787865,0,0.46890113,0.5401408,0.86810905,False,3639
IGFBP7,1.0,0.039106146,1,0.059692763,0.043104846,1.3848271,True,190
ADGRL3,0.0,0.25946617,0,0.31056026,0.30747923,1.0100203,False,2258
AC020741.1,0.0,0.00772036,0,0.007971431,0.008266302,0.96432865,False,91
EPHA5-AS1,1.0,0.007371198,1,0.009489795,0.007889245,1.2028775,True,67
AC116049.2,0.0,0.0014742396,0,0.0014721233,0.0015394333,0.9562762,False,21
AC104806.2,0.0,0.0010474861,0,0.0011240239,0.0010878278,1.0332737,False,9
CENPC,0.0,0.1626707,0,0.20496301,0.18477648,1.1092484,False,1333
UBA6,0.0,0.37554315,0,0.4115904,0.46509776,0.8849546,False,3137
UBA6-AS1,0.0,0.09256673,0,0.09571817,0.10312852,0.92814445,False,843
YTHDC1,0.0,0.7636949,0,1.0327708,1.0822213,0.9543065,False,5171
UGT2B7,1.0,0.002987275,1,0.003987196,0.0031566715,1.2631013,True,5
UTP3,0.0,0.119723774,0,0.12836207,0.13426818,0.9560126,False,1094
AC009570.1,0.0,0.034799814,0,0.03615071,0.038358424,0.94244516,False,389
RUFY3,1.0,0.5133845,1,0.78065497,0.6675993,1.1693466,True,4080
GRSF1,0.0,0.6293063,0,0.7525518,0.8515058,0.88378936,False,4837
MOB1B,0.0,0.15297176,0,0.1685289,0.17321442,0.9729496,False,1481
DCK,0.0,0.28518778,0,0.32716137,0.3413104,0.95854497,False,2500
SLC4A4,0.0,0.013656114,0,0.014090904,0.014765011,0.95434433,False,111
NPFFR2,0.0,0.0014742396,0,0.0014721233,0.0015394333,0.9562762,False,17
ADAMTS3,0.0,0.016798573,0,0.01938802,0.018263413,1.0615771,False,106
COX18,0.0,0.103701115,0,0.106607445,0.1158706,0.92005605,False,983
ANKRD17,0.0,0.4137182,0,0.46960658,0.5195853,0.90381026,False,3344
AC053527.1,0.0,0.005935754,0,0.0061335335,0.006341363,0.96722645,False,74
ALB,0.0,0.0013190565,0,0.0013173677,0.0013749569,0.95811564,False,8
CXCL6,0.0,0.017302917,0,0.019564807,0.018824305,1.0393375,False,99
CXCL5,1.0,0.009582558,1,0.013370829,0.010291985,1.2991495,True,66
CXCL3,1.0,0.0652545,1,0.10724508,0.07207656,1.4879328,True,393
CXCL2,1.0,0.02222998,1,0.03135838,0.024332572,1.2887409,True,171
MTHFD2L,1.0,0.8478041,1,1.4057007,1.2358377,1.1374476,True,5259
AC093677.2,0.0,0.021104904,0,0.022677748,0.023069987,0.9829978,False,225
BTC,0.0,0.0008147114,0,0.0008140792,0.00084303983,0.96564734,False,14
PARM1,1.0,0.08050124,1,0.119959645,0.0893934,1.3419297,True,939
LINC02562,0.0,0.09144165,0,0.1044994,0.1018483,1.02603,False,989
RCHY1,0.0,0.2673417,0,0.28317162,0.31776205,0.89114356,False,2446
THAP6,0.0,0.08763967,0,0.0908253,0.097525746,0.9312956,False,862
ODAPH,0.0,0.001241465,0,0.0012399718,0.0012928504,0.9590993,False,9
CDKL2,0.0,0.01672098,0,0.01714038,0.018177051,0.942968,False,189
G3BP2,0.0,0.6395484,0,0.7771889,0.86849016,0.8948736,False,4719
USO1,0.0,0.35626164,0,0.48781568,0.438008,1.1137141,False,2336
NAAA,0.0,0.020639354,0,0.02300756,0.02254771,1.0203946,False,216
SDAD1,0.0,0.3539339,0,0.4180043,0.43475518,0.9614706,False,2783
NUP54,0.0,0.3070686,0,0.34229106,0.37062755,0.9235446,False,2654
SCARB2,0.0,0.37903476,0,0.44697693,0.47003123,0.9509516,False,3204
FAM47E,0.0,0.06265518,0,0.06524973,0.0691583,0.94348377,False,726
STBD1,0.0,0.002288951,0,0.0022838002,0.0024077978,0.94850165,False,33
SHROOM3,0.0,0.22369646,0,0.2604914,0.2612446,0.997117,False,2206
SEPT11,0.0,0.96706235,0,1.4969946,1.4665691,1.0207461,False,5707
CCNI,0.0,14.0939245,0,81.32724,108.60656,0.74882436,False,11528
CCNG2,1.0,0.65048885,1,1.011455,0.8867376,1.1406475,True,4699
CXCL13,0.0,0.0014354439,0,0.001433439,0.0014982714,0.9567285,False,12
CNOT6L,0.0,0.11114991,0,0.12106908,0.12438141,0.97336954,False,1201
MRPL1,0.0,0.34392458,0,0.38433012,0.4208517,0.9132198,False,2892
FRAS1,0.0,0.03371353,0,0.035681978,0.037152052,0.96043086,False,364
ANXA3,1.0,0.00085350714,1,0.0010080009,0.00088370166,1.1406574,True,5
AC098818.2,0.0,0.024441341,0,0.02850056,0.026809143,1.063091,False,221
BMP2K,0.0,0.07437151,0,0.077611245,0.08238889,0.94201106,False,734
PAQR3,0.0,0.09516604,0,0.09883832,0.106090575,0.9316409,False,805
LINC01088,1.0,0.0064013037,1,0.0124905445,0.006843942,1.8250512,True,36
ANTXR2,0.0,0.1112275,0,0.11810323,0.12447019,0.94884753,False,1097
PRDM8,1.0,0.005780571,1,0.007221676,0.006173433,1.1697991,True,30
BMP3,1.0,0.004034761,1,0.006113691,0.004285921,1.4264591,True,34
PRKG2,0.0,0.0018234017,0,0.001897742,0.0019107445,0.99319506,False,14
RASGEF1B,1.0,0.03014432,1,0.040332798,0.033170868,1.2159102,True,245
AC124016.2,0.0,0.062267225,0,0.06444466,0.06872319,0.93774265,False,591
HNRNPD,0.0,1.9719507,1,4.563675,3.948867,1.1556922,False,7993
AC124016.1,0.0,0.084419616,0,0.08877994,0.093863055,0.94584537,False,808
HNRNPDL,0.0,5.9387417,0,16.807848,22.841791,0.7358375,False,11227
ENOPH1,0.0,0.56063783,0,0.6648777,0.74053556,0.89783365,False,4062
TMEM150C,0.0,0.036545623,0,0.039401513,0.04028692,0.97802246,False,262
SCD5,0.0,0.37434047,0,0.44892293,0.46340054,0.9687579,False,3059
SEC31A,0.0,0.37756053,0,0.4148819,0.4679471,0.8866,False,3097
THAP9-AS1,0.0,0.3501707,0,0.4206929,0.4295122,0.9794667,False,2590
THAP9,0.0,0.037476722,0,0.038867023,0.041312262,0.9408108,False,339
LIN54,0.0,0.06110335,0,0.06288117,0.06741867,0.93269664,False,673
COPS4,0.0,0.37185755,0,0.4133752,0.45989993,0.8988372,False,3082
COQ2,0.0,0.15401924,0,0.16964282,0.17445563,0.9724124,False,1310
HPSE,0.0,0.0007371198,0,0.000736605,0.00076185504,0.96685725,False,6
HELQ,0.0,0.108472995,0,0.113470785,0.12132207,0.93528557,False,970
MRPS18C,0.0,0.90937304,0,1.1079843,1.3531259,0.8188331,False,6125
ABRAXAS1,1.0,0.4650062,1,0.7028685,0.5949566,1.1813778,True,3035
GPAT3,0.0,0.00042675357,0,0.000426588,0.0004383068,0.9732635,False,6
AC104063.1,0.0,0.0030648666,0,0.00336597,0.0032401404,1.0388346,False,27
NKX6-1,1.0,0.47501552,1,0.7982894,0.60986674,1.3089571,True,3232
CDS1,0.0,0.04996896,0,0.055233363,0.055064976,1.003058,False,490
WDFY3,0.0,0.090045005,0,0.096139885,0.10026003,0.95890546,False,939
ARHGAP24,1.0,0.14874302,1,0.21213266,0.16821313,1.2610946,True,1547
MAPK10,0.0,0.91371816,0,1.4221575,1.3615618,1.0445046,False,5390
PTPN13,0.0,0.20810056,0,0.2334723,0.24123679,0.96781385,False,1718
AC093827.5,0.0,0.0010086902,0,0.0010077119,0.0010469062,0.9625617,False,12
AC093827.4,0.0,0.0064400993,0,0.006709251,0.0068857674,0.97436506,False,68
AFF1,0.0,0.048378337,0,0.050384954,0.053324286,0.9448782,False,423
KLHL8,0.0,0.14629889,0,0.15966274,0.16532563,0.965747,False,1336
HSD17B13,0.0,0.0013578522,0,0.0013560611,0.0014160306,0.9576496,False,13
HSD17B11,0.0,0.34869647,0,0.44515678,0.4274635,1.0413914,False,2558
NUDT9,0.0,0.14051831,0,0.14739254,0.15848951,0.9299829,False,1420
SPARCL1,1.0,0.042481378,1,0.06853474,0.046829034,1.4635096,True,57
SPP1,1.0,0.028476102,1,0.10332099,0.03131016,3.2999191,True,218
PKD2,0.0,0.086049035,0,0.08989886,0.09571716,0.9392137,False,883
PPM1K,1.0,0.34590316,1,0.48178187,0.42358962,1.1373788,True,3440
HERC6,0.0,0.019359093,0,0.02162327,0.021113694,1.0241349,False,319
HERC5,0.0,0.01994103,0,0.021949576,0.021764977,1.0084815,False,260
PYURF,0.0,1.9732697,0,2.8659005,3.9527557,0.7250386,False,9030
AC083829.2,0.0,0.0015906269,0,0.0015881584,0.0016630574,0.95496315,False,18
HERC3,0.0,0.0137337055,0,0.01393359,0.0148510905,0.9382199,False,145
FAM13A-AS1,0.0,0.0021337678,0,0.0021292975,0.0022417975,0.949817,False,17
FAM13A,0.0,0.17624922,0,0.19073908,0.20135154,0.9472939,False,1643
TIGD2,0.0,0.05780571,0,0.058423646,0.06373092,0.9167237,False,590
AC104785.1,0.0,0.0017070143,0,0.0017041665,0.0017868447,0.9537295,False,24
GPRIN3,1.0,0.031812537,1,0.043837585,0.03503168,1.2513697,True,151
AC097478.1,1.0,0.05765053,1,0.1393727,0.06355774,2.1928518,True,221
SNCA,1.0,0.2729283,1,0.64461493,0.32509378,1.9828584,True,1556
AC097478.3,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,5
SNCA-AS1,0.0,0.0031424582,0,0.0031327046,0.0033236628,0.9425459,False,29
MMRN1,0.0,0.10432185,0,0.120988496,0.1165806,1.0378098,False,1129
GRID2,0.0,0.041977033,0,0.04836395,0.04627051,1.0452435,False,579
SMARCAD1,0.0,0.18323247,0,0.19808315,0.2100189,0.9431682,False,1721
PDLIM5,1.0,0.5413175,1,0.8637826,0.7104186,1.2158785,True,5415
BMPR1B,0.0,0.028088143,0,0.029783286,0.030877434,0.9645648,False,202
UNC5C,0.0,0.010668839,0,0.0122625055,0.011478997,1.0682558,False,41
AC106881.1,0.0,0.0076039727,0,0.008089607,0.008140526,0.993745,False,23
LINC02267,0.0,0.0018621974,0,0.0018588017,0.0019520618,0.95222485,False,21
STPG2,0.0,0.00085350714,0,0.00085281173,0.00088370166,0.96504486,False,15
AC019077.1,0.0,0.0022113593,0,0.0022065549,0.0023247672,0.9491509,False,20
RAP1GDS1,0.0,0.19479361,0,0.21186969,0.22446404,0.94389147,False,1501
TSPAN5,0.0,0.303189,0,0.377326,0.36540878,1.0326134,False,1962
AC114811.2,0.0,0.0024053382,0,0.0023996457,0.0025324328,0.94756544,False,14
EIF4E,0.0,1.0602887,0,1.5920974,1.6564938,0.9611249,False,6076
METAP1,0.0,0.17877094,0,0.19554698,0.20447344,0.9563442,False,1372
AC019131.2,0.0,0.004034761,0,0.004173827,0.004285921,0.9738459,False,49
ADH5,0.0,1.027351,0,1.4658281,1.5884595,0.9227985,False,6166
AP002026.1,0.0,0.022346368,0,0.023011774,0.024463154,0.9406708,False,217
TRMT10A,0.0,0.102382064,0,0.113862805,0.11436006,0.99565184,False,940
MTTP,1.0,0.095670395,1,0.12857717,0.1066662,1.2054163,True,614
LAMTOR3,0.0,0.58569986,0,0.6328104,0.7803194,0.81096333,False,4755
DNAJB14,0.0,0.20825574,0,0.22526026,0.24143441,0.93300813,False,1840
H2AFZ,0.0,17.35052,1,231.8899,161.82039,1.4330078,False,11412
DDIT4L,1.0,0.010901614,1,0.014507727,0.011733771,1.2364078,True,23
PPP3CA,1.0,0.3592877,1,0.5056697,0.4422434,1.1434195,True,2869
AP001816.1,0.0,0.08038485,0,0.08323734,0.0892604,0.93252265,False,880
BANK1,0.0,0.00042675357,0,0.000426588,0.0004383068,0.9732635,False,5
SLC39A8,0.0,0.18342644,0,0.23506342,0.21026054,1.1179626,False,2396
AC098487.1,0.0,0.14389354,0,0.16338696,0.16248293,1.0055639,False,1631
AF213884.3,0.0,0.00065952825,0,0.0006591188,0.00068080606,0.96814483,False,5
NFKB1,0.0,0.05128802,0,0.05517739,0.056510385,0.9764115,False,492
MANBA,0.0,0.078095905,0,0.080767915,0.086643755,0.9321839,False,723
UBE2D3,0.0,4.118327,0,8.403612,12.386036,0.6784747,False,10789
AC018797.2,0.0,0.118947856,0,0.13165106,0.13336599,0.98714113,False,1047
CISD2,0.0,0.91111887,0,1.1687051,1.3565131,0.86155087,False,5993
SLC9B1,0.0,0.0076815644,0,0.0077780425,0.008224365,0.9457317,False,72
SLC9B2,0.0,0.07716481,0,0.080446914,0.085579276,0.940028,False,707
BDH2,0.0,0.3475326,0,0.3838139,0.42584813,0.90129286,False,3146
CENPE,0.0,0.37011173,1,1.0721681,0.4574412,2.343838,False,1888
LINC02428,0.0,0.0024053382,0,0.0024772403,0.0025324328,0.97820574,False,20
AC105460.2,0.0,0.0021725637,0,0.0021679278,0.002283274,0.9494821,False,26
LINC02503,0.0,0.000698324,0,0.00069786346,0.00072131766,0.96748424,False,4
CXXC4,0.0,0.49786624,0,0.6264164,0.6441211,0.9725134,False,3837
AC004069.1,0.0,0.04364525,0,0.044612963,0.048120856,0.92710245,False,523
TET2,0.0,0.078483865,0,0.08233665,0.087087326,0.9454493,False,934
PPA2,0.0,0.7067427,0,0.925636,0.98232365,0.94229233,False,4938
INTS12,0.0,0.20980757,0,0.22166288,0.24341273,0.9106462,False,1939
GSTCD,0.0,0.121275604,0,0.12860882,0.13607052,0.9451631,False,1138
NPNT,1.0,0.0050046556,1,0.006143721,0.0053335265,1.1519059,True,81
AC109361.1,0.0,0.0044227187,0,0.004636113,0.0047046635,0.9854292,False,47
TBCK,0.0,0.13078058,0,0.13874447,0.14709431,0.9432348,False,1315
AIMP1,0.0,0.4201195,0,0.52584,0.5288523,0.9943041,False,3259
PAPSS1,0.0,0.31843576,0,0.3589633,0.38598114,0.93000215,False,2724
SGMS2,0.0,0.002444134,0,0.0025158494,0.002573996,0.97741,False,17
AC096564.1,0.0,0.00085350714,0,0.00085281173,0.00088370166,0.96504486,False,8
CYP2U1,0.0,0.034683425,0,0.03526646,0.03822945,0.92249453,False,363
AC096564.2,0.0,0.00023277468,0,0.00023272952,0.00023732914,0.98061925,False,3
HADH,0.0,0.463338,0,0.5669585,0.59247607,0.95693064,False,3593
LEF1,0.0,0.12678461,0,0.15339158,0.14245765,1.0767522,False,1161
RPL34,0.0,49.82612,0,1309.6196,1408.3523,0.92989486,False,11566
OSTC,0.0,2.8750389,0,5.8889813,6.9862146,0.84294313,False,9728
ETNPPL,0.0,0.0005819367,0,0.0005816206,0.0005998217,0.9696559,False,6
COL25A1,0.0,0.013539727,0,0.014676029,0.014635956,1.002738,False,103
SEC24B-AS1,0.0,0.053421788,0,0.056622237,0.05885788,0.9620163,False,446
SEC24B,0.0,0.091674425,0,0.09421429,0.1021131,0.92264646,False,943
MCUB,0.0,0.556991,1,0.87892455,0.73481613,1.196115,False,4834
CASP6,0.0,0.14839385,0,0.16176115,0.16780059,0.9640082,False,1424
PLA2G12A,0.0,0.06994879,0,0.0719644,0.07736172,0.93023264,False,653
AC126283.1,0.0,0.006090937,0,0.006597235,0.0065090605,1.0135463,False,68
GAR1,0.0,0.23731378,0,0.26232207,0.27880347,0.9408853,False,2115
EGF,0.0,0.0026769089,0,0.002747441,0.0028234797,0.9730692,False,21
ELOVL6,0.0,0.586437,0,0.83543813,0.7815029,1.0690148,False,3324
ENPEP,0.0,0.027040659,0,0.027396806,0.029709045,0.9221705,False,288
AC098798.1,0.0,0.0074875853,0,0.008595728,0.008014844,1.072476,False,34
PANCR,1.0,0.019553073,1,0.024991086,0.021330664,1.1716038,True,115
PITX2,1.0,0.33601025,1,1.7048619,0.40994826,4.1587243,True,803
FAM241A,0.0,0.0057417755,0,0.005864218,0.0061314083,0.9564226,False,73
AC109347.1,0.0,0.04492551,0,0.047642145,0.049535885,0.9617703,False,466
AP1AR,0.0,0.048417132,0,0.049721647,0.05336674,0.9316973,False,459
AC109347.2,0.0,0.0017846058,0,0.0017814902,0.0018694348,0.9529565,False,23
TIFA,0.0,0.057960894,0,0.06026795,0.06390414,0.9430993,False,755
ALPK1,0.0,0.0009310987,0,0.0010078624,0.00096519425,1.0442067,False,14
NEUROG2,1.0,0.1332635,1,0.49060097,0.1499833,3.2710373,True,621
AC023886.1,0.0,0.014238051,0,0.015199792,0.015411347,0.98627275,False,174
ZGRF1,0.0,0.03914494,0,0.041493803,0.043147534,0.96167266,False,382
LARP7,0.0,0.6000155,0,0.874109,0.80344933,1.0879455,False,4128
AC106864.1,1.0,0.0122206705,1,0.029530572,0.013180352,2.2404995,True,33
AC106864.2,0.0,0.0024053382,0,0.0025548348,0.0025324328,1.008846,False,15
ANK2,1.0,0.1618172,1,0.2678588,0.18375115,1.4577258,True,1054
CAMK2D,0.0,0.22850713,0,0.27080864,0.26744908,1.0125614,False,2444
ARSJ,1.0,0.024092179,1,0.030496169,0.026418984,1.1543279,True,243
UGT8,0.0,0.005819367,0,0.0062512937,0.0062154396,1.0057685,False,45
NDST4,0.0,0.00698324,0,0.0073227165,0.0074710054,0.9801514,False,111
TRAM1L1,0.0,0.032394476,0,0.03305337,0.03568085,0.9263616,False,344
NDST3,1.0,0.008806642,1,0.011367639,0.009446015,1.2034323,True,47
SNHG8,1.0,0.91212755,1,1.7214342,1.3584716,1.2671846,True,5025
PRSS12,0.0,0.007371198,0,0.0079379035,0.007889245,1.0061678,False,40
AC110079.2,0.0,0.0021337678,0,0.0021292975,0.0022417975,0.949817,False,32
METTL14,0.0,0.12946151,0,0.13699271,0.14556244,0.9411267,False,1240
SEC24D,0.0,0.031812537,0,0.032663967,0.03503168,0.9324122,False,307
USP53,0.0,0.053382993,0,0.057285935,0.058815055,0.9740012,False,581
C4orf3,0.0,3.3249536,0,7.038145,8.777738,0.80181766,False,10411
PDE5A,0.0,0.026031967,0,0.027683126,0.028583856,0.9684881,False,317
MAD2L1,0.0,0.76842797,1,1.6828223,1.0906699,1.5429255,False,4276
AC108866.1,0.0,0.001241465,0,0.0012399718,0.0012928504,0.9590993,False,11
PRDM5,0.0,0.041317504,0,0.042870875,0.045541484,0.94135886,False,405
NDNF,0.0,0.026575109,0,0.027111389,0.02918974,0.9287986,False,231
ANXA5,0.0,0.2802995,0,0.34831566,0.3348218,1.0403017,False,2268
EXOSC9,0.0,0.15572625,0,0.17314897,0.1764813,0.9811179,False,1352
CCNA2,0.0,0.6678305,1,1.9765651,0.9158871,2.158088,False,3143
BBS7,0.0,0.18792675,0,0.21003619,0.21587583,0.972949,False,1545
TRPC3,0.0,0.00248293,0,0.0025544555,0.0026155661,0.9766358,False,33
KIAA1109,0.0,0.12108163,0,0.1292378,0.13584535,0.95135975,False,1178
BBS12,0.0,0.054081317,0,0.054650266,0.059586897,0.9171524,False,575
FGF2,0.0,0.053538173,0,0.05602783,0.058986392,0.9498433,False,565
AC021205.3,0.0,0.0016682185,0,0.0016655001,0.0017455673,0.9541311,False,19
NUDT6,0.0,0.09310987,0,0.099962614,0.103746906,0.96352375,False,792
SPATA5,0.0,0.060172252,0,0.06361485,0.066376075,0.95840037,False,585
SPRY1,1.0,0.9956549,1,2.860117,1.5239515,1.8767768,True,5028
ANKRD50,0.0,0.14051831,0,0.15973008,0.15848951,1.0078274,False,1600
FAT4,0.0,0.032122906,0,0.033420067,0.0353779,0.9446595,False,357
INTU,0.0,0.20716946,0,0.22695306,0.24005193,0.9454332,False,2071
HSPA4L,0.0,0.042171013,0,0.04520505,0.04648521,0.9724608,False,532
PLK4,0.0,0.117783986,0,0.13805656,0.13201447,1.0457684,False,1120
MFSD8,0.0,0.0955928,0,0.09848533,0.10657762,0.9240714,False,956
ABHD18,0.0,0.06440099,0,0.06584265,0.07111782,0.925825,False,641
LARP1B,0.0,0.12255587,0,0.1346206,0.13755585,0.9786614,False,1043
PGRMC2,0.0,0.3859404,0,0.45721298,0.47981617,0.952892,False,3196
AC108062.1,0.0,0.004073557,0,0.0040571205,0.004327778,0.9374604,False,47
JADE1,0.0,0.4127095,0,0.5767448,0.51812875,1.1131302,False,3888
SCLT1,0.0,0.14335041,0,0.17844114,0.16184062,1.1025733,False,1315
C4orf33,0.0,0.038989756,0,0.040885173,0.0429768,0.95133126,False,321
AC096711.2,0.0,0.0013190565,0,0.0013173677,0.0013749569,0.95811564,False,15
AC105383.1,0.0,0.006517691,0,0.006863435,0.006969401,0.98479545,False,97
PCDH10,0.0,0.018078834,0,0.021322027,0.019685924,1.0831103,False,203
PABPC4L,0.0,0.0029484793,0,0.0030174942,0.0031149597,0.96871054,False,30
PCDH18,0.0,0.37519398,0,0.5005819,0.4646049,1.0774357,False,3201
