"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"MUC12",5.42939297305834e-43,0.280057565349036,0.426,0.348,1.20152466493781e-38,"0-P_MesenFP_LMX1A_Early","MUC12"
"HS2ST1",2.40854152599289e-42,0.339422337068893,0.295,0.22,5.33010239702227e-38,"0-P_MesenFP_LMX1A_Early","HS2ST1"
"FOXB1",7.51638611107211e-42,0.296483056114037,0.44,0.371,1.66337624638026e-37,"0-P_MesenFP_LMX1A_Early","FOXB1"
"LAGE3",8.72118818140013e-42,0.270472368957999,0.562,0.52,1.92999894454385e-37,"0-P_MesenFP_LMX1A_Early","LAGE3"
"AGO1",1.10076246918384e-41,0.286051726447252,0.368,0.291,2.43598734430384e-37,"0-P_MesenFP_LMX1A_Early","AGO1"
"TLE1",4.72204094980641e-41,0.275750382751656,0.299,0.217,1.04498766219216e-36,"0-P_MesenFP_LMX1A_Early","TLE1"
"TMED10",5.46820100216686e-41,0.265063464622484,0.506,0.452,1.21011288177953e-36,"0-P_MesenFP_LMX1A_Early","TMED10"
"MXD4",5.23219742284996e-40,0.302621451166864,0.414,0.348,1.1578852896767e-35,"0-P_MesenFP_LMX1A_Early","MXD4"
"TMEM245",6.00636603992577e-40,0.340472541414894,0.337,0.269,1.32920880463557e-35,"0-P_MesenFP_LMX1A_Early","TMEM245"
"SS18L2",8.40988052816894e-40,0.273936801932842,0.597,0.567,1.86110656088379e-35,"0-P_MesenFP_LMX1A_Early","SS18L2"
"AZIN1",1.09314926039697e-37,0.259569606998559,0.521,0.479,2.41913931325849e-33,"0-P_MesenFP_LMX1A_Early","AZIN1"
"ITGB1",5.93665415571911e-37,0.266174012275313,0.51,0.468,1.31378156466064e-32,"0-P_MesenFP_LMX1A_Early","ITGB1"
"SRM",1.07825879309102e-35,0.258400177664222,0.524,0.478,2.38618670911043e-31,"0-P_MesenFP_LMX1A_Early","SRM"
"TBL1XR1",2.41926808908384e-35,0.268292252663502,0.454,0.404,5.35384028114253e-31,"0-P_MesenFP_LMX1A_Early","TBL1XR1"
"DNALI1",6.93889781739725e-35,0.262118296073736,0.444,0.384,1.53557808699001e-30,"0-P_MesenFP_LMX1A_Early","DNALI1"
"BNIP3",7.43489099915176e-35,0.260455317692702,0.689,0.69,1.64534137811229e-30,"0-P_MesenFP_LMX1A_Early","BNIP3"
"NR2F6",1.1112931689399e-34,0.318084508768301,0.326,0.266,2.459291782864e-30,"0-P_MesenFP_LMX1A_Early","NR2F6"
"TFDP1",2.86380515446031e-34,0.291363409680794,0.469,0.421,6.33760080682066e-30,"0-P_MesenFP_LMX1A_Early","TFDP1"
"ACVR2B",9.33397576784777e-33,0.26704578036205,0.402,0.344,2.06560883742471e-28,"0-P_MesenFP_LMX1A_Early","ACVR2B"
"PUM2",2.29719622593176e-32,0.284439183269145,0.288,0.224,5.08369524798699e-28,"0-P_MesenFP_LMX1A_Early","PUM2"
"MTA1",4.22132070103012e-32,0.271568716189828,0.407,0.354,9.34178271137965e-28,"0-P_MesenFP_LMX1A_Early","MTA1"
"KIAA1324L",5.02001274442278e-32,0.282457789931432,0.251,0.187,1.11092882034076e-27,"0-P_MesenFP_LMX1A_Early","KIAA1324L"
"P4HA1",1.18596129575846e-31,0.3122999688333,0.316,0.254,2.62453234751348e-27,"0-P_MesenFP_LMX1A_Early","P4HA1"
"SLC38A2",1.19493106281109e-31,0.277110069029414,0.363,0.304,2.64438244200094e-27,"0-P_MesenFP_LMX1A_Early","SLC38A2"
"AKT1",3.2182405055853e-31,0.266924533300253,0.333,0.27,7.12196623886027e-27,"0-P_MesenFP_LMX1A_Early","AKT1"
"IGF1R",9.84324513277954e-31,0.266450123356096,0.346,0.283,2.17831014788411e-26,"0-P_MesenFP_LMX1A_Early","IGF1R"
"NOTCH3",2.03900305425016e-30,0.286313042943536,0.292,0.231,4.51231375905561e-26,"0-P_MesenFP_LMX1A_Early","NOTCH3"
"GALNT1",2.27001819824541e-30,0.268911805975657,0.348,0.29,5.0235502727171e-26,"0-P_MesenFP_LMX1A_Early","GALNT1"
"UNC119B",2.75215668226886e-30,0.289391157285299,0.256,0.195,6.09052273786098e-26,"0-P_MesenFP_LMX1A_Early","UNC119B"
"MIR210HG",2.90460650077575e-30,0.298739840142826,0.275,0.212,6.42789418621673e-26,"0-P_MesenFP_LMX1A_Early","MIR210HG"
"MAP2K6",5.63901758269595e-30,0.297154120766967,0.351,0.297,1.24791459105061e-25,"0-P_MesenFP_LMX1A_Early","MAP2K6"
"HIST1H4C",5.88754631296705e-30,0.33076957642073,0.689,0.663,1.30291399905961e-25,"0-P_MesenFP_LMX1A_Early","HIST1H4C"
"LPP",1.07434472584529e-29,0.297390854527883,0.286,0.227,2.37752487829562e-25,"0-P_MesenFP_LMX1A_Early","LPP"
"PELI1",1.0890025050124e-29,0.259621082456146,0.277,0.213,2.40996254359245e-25,"0-P_MesenFP_LMX1A_Early","PELI1"
"CTNNB1",6.14398673406018e-29,0.323830983747181,0.585,0.547,1.35966426424752e-24,"0-P_MesenFP_LMX1A_Early","CTNNB1"
"XPO1",4.27190620634903e-28,0.258797386502153,0.454,0.417,9.45372843465041e-24,"0-P_MesenFP_LMX1A_Early","XPO1"
"TBL1X",1.40800297919664e-27,0.306768672595525,0.26,0.205,3.11591059296217e-23,"0-P_MesenFP_LMX1A_Early","TBL1X"
"API5",3.36852966016811e-27,0.272804965248916,0.332,0.279,7.45455613795202e-23,"0-P_MesenFP_LMX1A_Early","API5"
"LMAN1",1.93728348996932e-26,0.284169154868934,0.368,0.322,4.2872083633021e-22,"0-P_MesenFP_LMX1A_Early","LMAN1"
"CNOT6",2.41427929553258e-26,0.281647690168696,0.27,0.215,5.34280008101361e-22,"0-P_MesenFP_LMX1A_Early","CNOT6"
"MAT2B",3.30308975186e-26,0.267054840731527,0.351,0.301,7.30973762086619e-22,"0-P_MesenFP_LMX1A_Early","MAT2B"
"CPD",1.24665498420408e-25,0.259915638063999,0.262,0.207,2.75884748004363e-21,"0-P_MesenFP_LMX1A_Early","CPD"
"CAMK2N1",1.63040158434163e-25,0.266625327886593,0.369,0.318,3.60807870614802e-21,"0-P_MesenFP_LMX1A_Early","CAMK2N1"
"CDV3",2.18351820970834e-25,0.289523771522318,0.345,0.302,4.83212579808456e-21,"0-P_MesenFP_LMX1A_Early","CDV3"
"TMEM30A",2.21755393543496e-25,0.257871384669014,0.309,0.253,4.90744685911756e-21,"0-P_MesenFP_LMX1A_Early","TMEM30A"
"RRM2",4.609141701715e-25,0.339214078177778,0.309,0.259,1.02000305858953e-20,"0-P_MesenFP_LMX1A_Early","RRM2"
"NUDT14",5.56598191841646e-25,0.257892179592132,0.409,0.367,1.23175179854556e-20,"0-P_MesenFP_LMX1A_Early","NUDT14"
"GJA1",3.97544226150661e-24,0.299554377432925,0.264,0.213,8.79765372471414e-20,"0-P_MesenFP_LMX1A_Early","GJA1"
"RBPMS2",1.41378421795537e-23,0.25765716952555,0.34,0.295,3.12870447433524e-19,"0-P_MesenFP_LMX1A_Early","RBPMS2"
"RNF157",1.85534869574739e-23,0.254668280284549,0.309,0.258,4.10588666368898e-19,"0-P_MesenFP_LMX1A_Early","RNF157"
"TRIOBP",3.99551478694793e-23,0.255794054683973,0.346,0.303,8.84207422351576e-19,"0-P_MesenFP_LMX1A_Early","TRIOBP"
"GNPDA1",1.36369636874927e-22,0.258529796490795,0.372,0.33,3.01786006404214e-18,"0-P_MesenFP_LMX1A_Early","GNPDA1"
"IPO7",5.29373290079893e-22,0.25126337847596,0.422,0.395,1.1715030909468e-17,"0-P_MesenFP_LMX1A_Early","IPO7"
"UHRF1",7.75706696481758e-22,0.300493644721139,0.261,0.212,1.71663891931413e-17,"0-P_MesenFP_LMX1A_Early","UHRF1"
"LRP1",1.06456324712568e-19,0.253678711519881,0.258,0.213,2.35587846588912e-15,"0-P_MesenFP_LMX1A_Early","LRP1"
"TNFRSF10B",3.82885346685111e-19,0.271296098220324,0.267,0.224,8.4732527221415e-15,"0-P_MesenFP_LMX1A_Early","TNFRSF10B"
"RNASET2",1.60355193227299e-16,0.261573119776399,0.325,0.294,3.54866042612014e-12,"0-P_MesenFP_LMX1A_Early","RNASET2"
"TSTD1",1.02377447706404e-13,0.25060373481688,0.273,0.243,2.26561291774273e-09,"0-P_MesenFP_LMX1A_Early","TSTD1"
"AL139246.5",0,1.52604824386633,0.554,0.226,0,"1-P_MesenFP_LMX1A_Late","AL139246.5"
"PTPRO",0,1.2967973438777,0.572,0.108,0,"1-P_MesenFP_LMX1A_Late","PTPRO"
"CD83",0,1.22245494791397,0.411,0.082,0,"1-P_MesenFP_LMX1A_Late","CD83"
"WNT5A1",0,1.19220776834139,0.747,0.29,0,"1-P_MesenFP_LMX1A_Late","WNT5A"
"CDO11",0,1.1863818401646,0.795,0.416,0,"1-P_MesenFP_LMX1A_Late","CDO1"
"C3orf581",0,1.12481196983677,0.717,0.295,0,"1-P_MesenFP_LMX1A_Late","C3orf58"
"ASCL1",0,1.10703251141228,0.535,0.134,0,"1-P_MesenFP_LMX1A_Late","ASCL1"
"LINC00461",0,1.104827699399,0.39,0.062,0,"1-P_MesenFP_LMX1A_Late","LINC00461"
"LMX1A",0,1.09718585982445,0.531,0.121,0,"1-P_MesenFP_LMX1A_Late","LMX1A"
"SLIT21",0,1.09057189292575,0.886,0.415,0,"1-P_MesenFP_LMX1A_Late","SLIT2"
"CORIN",0,1.0689185833637,0.35,0.049,0,"1-P_MesenFP_LMX1A_Late","CORIN"
"RSPO2",0,1.05954288824929,0.468,0.146,0,"1-P_MesenFP_LMX1A_Late","RSPO2"
"PDLIM51",0,1.04978063855277,0.634,0.309,0,"1-P_MesenFP_LMX1A_Late","PDLIM5"
"CADPS",0,1.03471332654051,0.467,0.156,0,"1-P_MesenFP_LMX1A_Late","CADPS"
"ADGRV1",0,1.01338902786986,0.669,0.352,0,"1-P_MesenFP_LMX1A_Late","ADGRV1"
"ARHGAP5-AS1",0,0.969281240935455,0.352,0.091,0,"1-P_MesenFP_LMX1A_Late","ARHGAP5-AS1"
"MIR99AHG",0,0.934077254148558,0.778,0.419,0,"1-P_MesenFP_LMX1A_Late","MIR99AHG"
"TTC6",0,0.872262295932238,0.362,0.097,0,"1-P_MesenFP_LMX1A_Late","TTC6"
"STARD4-AS1",0,0.866022735056125,0.689,0.421,0,"1-P_MesenFP_LMX1A_Late","STARD4-AS1"
"PRKG1",0,0.858744409863395,0.356,0.116,0,"1-P_MesenFP_LMX1A_Late","PRKG1"
"SHH",0,0.853486057993365,0.87,0.451,0,"1-P_MesenFP_LMX1A_Late","SHH"
"PFN2",0,0.821589607046161,0.994,0.97,0,"1-P_MesenFP_LMX1A_Late","PFN2"
"HES11",0,0.804024063138399,0.842,0.609,0,"1-P_MesenFP_LMX1A_Late","HES1"
"BTG1",0,0.799332538433384,0.951,0.861,0,"1-P_MesenFP_LMX1A_Late","BTG1"
"FOXP11",0,0.792315173272423,0.723,0.434,0,"1-P_MesenFP_LMX1A_Late","FOXP1"
"ID41",0,0.782088108100066,0.722,0.444,0,"1-P_MesenFP_LMX1A_Late","ID4"
"DMRTA11",0,0.770869814081318,0.486,0.218,0,"1-P_MesenFP_LMX1A_Late","DMRTA1"
"PLEKHA51",0,0.719346954256238,0.787,0.536,0,"1-P_MesenFP_LMX1A_Late","PLEKHA5"
"CFC1",0,0.712168827943826,0.29,0.078,0,"1-P_MesenFP_LMX1A_Late","CFC1"
"TPBG1",0,0.708607207055733,0.85,0.555,0,"1-P_MesenFP_LMX1A_Late","TPBG"
"SDC21",0,0.705688952233366,0.796,0.619,0,"1-P_MesenFP_LMX1A_Late","SDC2"
"ARX1",0,0.702297369290942,0.421,0.156,0,"1-P_MesenFP_LMX1A_Late","ARX"
"VIM1",0,0.692267674291788,1,0.995,0,"1-P_MesenFP_LMX1A_Late","VIM"
"C8orf59",0,0.633056732522137,0.773,0.595,0,"1-P_MesenFP_LMX1A_Late","C8orf59"
"MEST",0,0.632723439718371,0.986,0.927,0,"1-P_MesenFP_LMX1A_Late","MEST"
"CALD11",0,0.608208413211137,0.857,0.719,0,"1-P_MesenFP_LMX1A_Late","CALD1"
"SOX2",0,0.600654338791794,0.983,0.877,0,"1-P_MesenFP_LMX1A_Late","SOX2"
"NREP",0,0.541249190760886,0.988,0.962,0,"1-P_MesenFP_LMX1A_Late","NREP"
"MALAT1",1.09577406231425e-305,0.320231382854167,0.999,0.999,2.42494799990144e-301,"1-P_MesenFP_LMX1A_Late","MALAT1"
"DCC",2.46617386934383e-299,0.642105215443512,0.527,0.239,5.4576427728579e-295,"1-P_MesenFP_LMX1A_Late","DCC"
"FABP71",7.42547809960194e-299,0.505250477903624,0.934,0.811,1.64325830344191e-294,"1-P_MesenFP_LMX1A_Late","FABP7"
"FZD11",1.34210256597365e-291,0.756496738474225,0.411,0.167,2.97007297849969e-287,"1-P_MesenFP_LMX1A_Late","FZD1"
"RGS2",7.91030739146867e-273,0.892538889949196,0.485,0.242,1.75055102573202e-268,"1-P_MesenFP_LMX1A_Late","RGS2"
"MPPED2",1.21397314066106e-257,0.718259093922615,0.316,0.111,2.68652256028292e-253,"1-P_MesenFP_LMX1A_Late","MPPED2"
"ALCAM",3.76849064870762e-255,0.607291497032818,0.511,0.251,8.33966980558997e-251,"1-P_MesenFP_LMX1A_Late","ALCAM"
"KLHDC8B",1.40729882592632e-253,0.67988730519269,0.692,0.517,3.11435230177496e-249,"1-P_MesenFP_LMX1A_Late","KLHDC8B"
"CELF21",5.33718740024799e-248,0.687470111563375,0.577,0.355,1.18111957167488e-243,"1-P_MesenFP_LMX1A_Late","CELF2"
"OTX21",2.0225328146154e-243,0.640664786643432,0.594,0.361,4.47586511874387e-239,"1-P_MesenFP_LMX1A_Late","OTX2"
"CMTM8",1.53402213536361e-242,0.38899979622894,0.625,0.36,3.39479098555967e-238,"1-P_MesenFP_LMX1A_Late","CMTM8"
"LBH",1.59211998532484e-236,0.682456782868742,0.468,0.229,3.52336152752387e-232,"1-P_MesenFP_LMX1A_Late","LBH"
"NRCAM1",2.45707500977926e-235,0.668256403775433,0.516,0.282,5.43750699664151e-231,"1-P_MesenFP_LMX1A_Late","NRCAM"
"KITLG1",3.36508161309953e-234,0.64327764212592,0.295,0.104,7.44692560978925e-230,"1-P_MesenFP_LMX1A_Late","KITLG"
"ZFP36L21",1.35366838164743e-227,0.519058882819279,0.754,0.56,2.99566812858577e-223,"1-P_MesenFP_LMX1A_Late","ZFP36L2"
"TFF31",2.34773234410771e-225,0.427502503739159,0.767,0.504,5.19553167751036e-221,"1-P_MesenFP_LMX1A_Late","TFF3"
"PDGFC1",9.2417136834583e-223,0.578379539328591,0.531,0.284,2.04519123814932e-218,"1-P_MesenFP_LMX1A_Late","PDGFC"
"SOX21-AS1",4.72012133924916e-221,0.778511857487033,0.424,0.217,1.04456285237584e-216,"1-P_MesenFP_LMX1A_Late","SOX21-AS1"
"NTN11",7.66512556670343e-219,0.558937512477174,0.609,0.371,1.69629228791147e-214,"1-P_MesenFP_LMX1A_Late","NTN1"
"SULF2",2.37977085364602e-217,0.639047145586201,0.485,0.262,5.26643289911864e-213,"1-P_MesenFP_LMX1A_Late","SULF2"
"PPM1K",1.18343369612763e-216,0.714260252129969,0.44,0.227,2.61893876953045e-212,"1-P_MesenFP_LMX1A_Late","PPM1K"
"TCF12",2.40228059798537e-211,0.634854154379717,0.607,0.422,5.31624696334161e-207,"1-P_MesenFP_LMX1A_Late","TCF12"
"WNT10B",1.02142061827537e-207,0.624672030652421,0.261,0.09,2.2604038282434e-203,"1-P_MesenFP_LMX1A_Late","WNT10B"
"ZBTB20",6.79016840458572e-195,0.562972948450349,0.654,0.456,1.50266426793482e-190,"1-P_MesenFP_LMX1A_Late","ZBTB20"
"NR2F1",6.60964633264365e-190,0.478334271979658,0.76,0.598,1.46271473341404e-185,"1-P_MesenFP_LMX1A_Late","NR2F1"
"ARHGAP5",2.99012065934443e-188,0.66451744808243,0.52,0.339,6.61713701912922e-184,"1-P_MesenFP_LMX1A_Late","ARHGAP5"
"CDC25B",2.46014456532696e-187,0.740113854889972,0.369,0.184,5.44429992306856e-183,"1-P_MesenFP_LMX1A_Late","CDC25B"
"TMEM47",8.10339380737042e-181,0.741762074028935,0.461,0.275,1.79328104957107e-176,"1-P_MesenFP_LMX1A_Late","TMEM47"
"PPDPF",1.3188848861379e-171,0.250448035336574,0.979,0.983,2.91869225302317e-167,"1-P_MesenFP_LMX1A_Late","PPDPF"
"EPHB2",6.70008110240011e-165,0.59625851831659,0.493,0.312,1.48272794796115e-160,"1-P_MesenFP_LMX1A_Late","EPHB2"
"GABRA2",5.73700609401261e-159,0.534416387352845,0.255,0.101,1.26959944860499e-154,"1-P_MesenFP_LMX1A_Late","GABRA2"
"PNN",1.2257719210248e-158,0.3986418685016,0.889,0.831,2.71263326122789e-154,"1-P_MesenFP_LMX1A_Late","PNN"
"C6orf48",4.97139719207993e-151,0.302881997249771,0.929,0.911,1.10017019860729e-146,"1-P_MesenFP_LMX1A_Late","C6orf48"
"SOX9",2.31015016908295e-148,0.609569935028097,0.29,0.135,5.11236232418057e-144,"1-P_MesenFP_LMX1A_Late","SOX9"
"EID1",8.12169165410173e-146,0.285513710478761,0.93,0.922,1.79733036305271e-141,"1-P_MesenFP_LMX1A_Late","EID1"
"RBMX",4.73352403578688e-143,0.302860072045637,0.967,0.963,1.04752886911964e-138,"1-P_MesenFP_LMX1A_Late","RBMX"
"CKB",7.32783141640151e-143,0.258024272983919,0.976,0.962,1.62164909244965e-138,"1-P_MesenFP_LMX1A_Late","CKB"
"CPE1",6.60261997852464e-142,0.506825376916615,0.693,0.553,1.4611598012475e-137,"1-P_MesenFP_LMX1A_Late","CPE"
"RCN2",8.24521260803236e-138,0.273867400178905,0.941,0.934,1.82466555015756e-133,"1-P_MesenFP_LMX1A_Late","RCN2"
"LMO41",2.2153598642908e-136,0.511599299865727,0.638,0.517,4.90259137967555e-132,"1-P_MesenFP_LMX1A_Late","LMO4"
"UQCRQ",8.83809179705904e-134,0.285205553113196,0.9,0.899,1.95586971468917e-129,"1-P_MesenFP_LMX1A_Late","UQCRQ"
"TMEM161B-AS1",3.0805114739346e-133,0.59207423517266,0.451,0.302,6.81717189181728e-129,"1-P_MesenFP_LMX1A_Late","TMEM161B-AS1"
"MLLT31",7.70591605886119e-133,0.519690348537173,0.494,0.331,1.70531922382598e-128,"1-P_MesenFP_LMX1A_Late","MLLT3"
"EIF3E",4.50521004744959e-131,0.255271480716782,0.994,0.986,9.97002983500594e-127,"1-P_MesenFP_LMX1A_Late","EIF3E"
"KCNQ1OT1",3.7567444706712e-128,0.383428676138282,0.767,0.671,8.31367551359537e-124,"1-P_MesenFP_LMX1A_Late","KCNQ1OT1"
"PNISR",1.38747777815645e-127,0.282212439570555,0.957,0.95,3.07048832306023e-123,"1-P_MesenFP_LMX1A_Late","PNISR"
"SLC39A81",8.3502534283804e-122,0.521363837018123,0.27,0.131,1.84791108370058e-117,"1-P_MesenFP_LMX1A_Late","SLC39A8"
"SRSF5",3.03434474365843e-121,0.368283182190621,0.841,0.81,6.7150049177161e-117,"1-P_MesenFP_LMX1A_Late","SRSF5"
"TOX31",5.21993037657019e-118,0.528763828115512,0.438,0.289,1.15517059233498e-113,"1-P_MesenFP_LMX1A_Late","TOX3"
"ZFP36L1",1.61305213284979e-116,0.315312050043524,0.911,0.814,3.56968436999659e-112,"1-P_MesenFP_LMX1A_Late","ZFP36L1"
"SPATS2L1",6.91778166904058e-115,0.360662574597932,0.642,0.482,1.53090508335868e-110,"1-P_MesenFP_LMX1A_Late","SPATS2L"
"WSB1",1.74966304214975e-113,0.306969187871416,0.843,0.786,3.8720043122774e-109,"1-P_MesenFP_LMX1A_Late","WSB1"
"SNHG7",1.82878909114893e-112,0.378709016841625,0.78,0.737,4.04711025871258e-108,"1-P_MesenFP_LMX1A_Late","SNHG7"
"CD47",2.03868129400897e-108,0.524945655150865,0.544,0.426,4.51160170364186e-104,"1-P_MesenFP_LMX1A_Late","CD47"
"SYT1",5.80126348552145e-106,0.350429098384112,0.605,0.461,1.2838196093459e-101,"1-P_MesenFP_LMX1A_Late","SYT1"
"HES4",8.01092903425501e-106,0.461643772515159,0.771,0.712,1.77281859528063e-101,"1-P_MesenFP_LMX1A_Late","HES4"
"OAZ2",9.5354538275377e-102,0.262899302211013,0.907,0.893,2.11019593203409e-97,"1-P_MesenFP_LMX1A_Late","OAZ2"
"PNRC1",3.19281930475105e-101,0.351858566242178,0.789,0.736,7.06570912141408e-97,"1-P_MesenFP_LMX1A_Late","PNRC1"
"NR2F1-AS1",7.89021273939167e-101,0.493454193944475,0.454,0.319,1.74610407922738e-96,"1-P_MesenFP_LMX1A_Late","NR2F1-AS1"
"CRB2",4.87781646721893e-98,0.423215994233458,0.765,0.706,1.07946078419555e-93,"1-P_MesenFP_LMX1A_Late","CRB2"
"LUC7L3",5.99927832864797e-97,0.303781237185854,0.886,0.863,1.32764029412979e-92,"1-P_MesenFP_LMX1A_Late","LUC7L3"
"ARL4A1",2.50245711381817e-95,0.340956387065882,0.759,0.675,5.5379375928796e-91,"1-P_MesenFP_LMX1A_Late","ARL4A"
"N4BP2L2",1.36447035522694e-94,0.359544118172878,0.716,0.652,3.01957289611723e-90,"1-P_MesenFP_LMX1A_Late","N4BP2L2"
"TXNIP",1.90617418202287e-93,0.391651177419559,0.565,0.444,4.2183634648166e-89,"1-P_MesenFP_LMX1A_Late","TXNIP"
"KIF21A1",4.40938520077163e-91,0.368990694273273,0.695,0.647,9.75796944930761e-87,"1-P_MesenFP_LMX1A_Late","KIF21A"
"GTF2F2",8.07564913561491e-91,0.462201435989783,0.585,0.498,1.78714115371158e-86,"1-P_MesenFP_LMX1A_Late","GTF2F2"
"PLOD21",4.65638364406373e-90,0.455560333474548,0.31,0.178,1.0304577004313e-85,"1-P_MesenFP_LMX1A_Late","PLOD2"
"HEY11",1.15701489560115e-87,0.435216204125641,0.379,0.239,2.56047396396535e-83,"1-P_MesenFP_LMX1A_Late","HEY1"
"AKAP9",1.32534045063828e-85,0.394888308127662,0.575,0.474,2.93297841726252e-81,"1-P_MesenFP_LMX1A_Late","AKAP9"
"HSPB11",1.06111336513189e-84,0.307727085855287,0.746,0.689,2.34824387703688e-80,"1-P_MesenFP_LMX1A_Late","HSPB1"
"ARGLU1",2.95384544169813e-84,0.328997964267105,0.835,0.802,6.53685996247797e-80,"1-P_MesenFP_LMX1A_Late","ARGLU1"
"SLIT1",6.21250278355999e-84,0.359316032958112,0.445,0.297,1.37482686600183e-79,"1-P_MesenFP_LMX1A_Late","SLIT1"
"MAGI2",6.76383828030197e-83,0.442191162300052,0.269,0.149,1.49683741143083e-78,"1-P_MesenFP_LMX1A_Late","MAGI2"
"EFHC1",1.49273685176669e-80,0.411916516791617,0.62,0.54,3.30342665295969e-76,"1-P_MesenFP_LMX1A_Late","EFHC1"
"NES",2.90834863943578e-80,0.345171495409966,0.767,0.72,6.43617553907138e-76,"1-P_MesenFP_LMX1A_Late","NES"
"GULP11",6.26455866711416e-80,0.473035436702818,0.393,0.277,1.38634683303236e-75,"1-P_MesenFP_LMX1A_Late","GULP1"
"TLE11",8.1506983178008e-80,0.447723139287823,0.337,0.214,1.80374953772932e-75,"1-P_MesenFP_LMX1A_Late","TLE1"
"CADM2",1.0817250140489e-78,0.355016082323601,0.325,0.201,2.39385745609021e-74,"1-P_MesenFP_LMX1A_Late","CADM2"
"FUS",5.99087834848352e-77,0.258171697188184,0.887,0.873,1.3257813785194e-72,"1-P_MesenFP_LMX1A_Late","FUS"
"MID11",8.43074487842432e-77,0.345910501426096,0.657,0.575,1.8657238415953e-72,"1-P_MesenFP_LMX1A_Late","MID1"
"SH3BGRL",1.40638587816534e-76,0.280039128036523,0.775,0.751,3.11233194837989e-72,"1-P_MesenFP_LMX1A_Late","SH3BGRL"
"CALR",1.67198965648709e-75,0.353611636577817,0.742,0.708,3.70011310980594e-71,"1-P_MesenFP_LMX1A_Late","CALR"
"WLS",6.39817663715764e-75,0.388311679303012,0.517,0.41,1.41591648980299e-70,"1-P_MesenFP_LMX1A_Late","WLS"
"UBC",4.52559882596283e-74,0.26554806335466,0.884,0.876,1.00151502018557e-69,"1-P_MesenFP_LMX1A_Late","UBC"
"DDC1",5.42087654465027e-74,0.386048075599839,0.475,0.332,1.1996399793311e-69,"1-P_MesenFP_LMX1A_Late","DDC"
"FOXA11",9.74804154418089e-72,0.304707495967172,0.439,0.294,2.15724159372723e-67,"1-P_MesenFP_LMX1A_Late","FOXA1"
"TP53TG1",1.24972606712511e-70,0.361866065218865,0.609,0.532,2.76564378654786e-66,"1-P_MesenFP_LMX1A_Late","TP53TG1"
"SLF1",6.25687358311716e-70,0.486130622270517,0.345,0.242,1.38464612394383e-65,"1-P_MesenFP_LMX1A_Late","SLF1"
"ECHDC1",2.35632334958778e-68,0.420487660803043,0.5,0.413,5.21454357263776e-64,"1-P_MesenFP_LMX1A_Late","ECHDC1"
"RCN1",2.7804080399561e-68,0.344829064246333,0.662,0.617,6.15304299242285e-64,"1-P_MesenFP_LMX1A_Late","RCN1"
"MYO101",4.38619172031361e-68,0.313966456960891,0.658,0.59,9.70664227705402e-64,"1-P_MesenFP_LMX1A_Late","MYO10"
"FRMD4A",5.67937061189485e-67,0.407675532932333,0.36,0.248,1.25684471641233e-62,"1-P_MesenFP_LMX1A_Late","FRMD4A"
"RTL8C",7.9378250757863e-67,0.279476673246008,0.717,0.672,1.75664068927151e-62,"1-P_MesenFP_LMX1A_Late","RTL8C"
"DMD",2.26619303261371e-66,0.419070220227168,0.269,0.164,5.01508518117414e-62,"1-P_MesenFP_LMX1A_Late","DMD"
"FAT3",1.79935485604444e-65,0.382594634901444,0.424,0.312,3.98197229642635e-61,"1-P_MesenFP_LMX1A_Late","FAT3"
"AC104041.1",5.3303313703875e-65,0.420188247115388,0.266,0.16,1.17960233226675e-60,"1-P_MesenFP_LMX1A_Late","AC104041.1"
"LMO31",3.29537234397031e-64,0.393669980701939,0.408,0.299,7.2926589972063e-60,"1-P_MesenFP_LMX1A_Late","LMO3"
"SULF1",3.51107233717283e-63,0.320876601757943,0.411,0.293,7.77000308216346e-59,"1-P_MesenFP_LMX1A_Late","SULF1"
"PUF60",6.71213707711318e-62,0.344114191488406,0.631,0.581,1.48539593516515e-57,"1-P_MesenFP_LMX1A_Late","PUF60"
"NOTCH1",6.22226434386003e-61,0.418470920156516,0.259,0.162,1.37698709929623e-56,"1-P_MesenFP_LMX1A_Late","NOTCH1"
"OBSL1",4.65962854658002e-60,0.401259504435731,0.408,0.309,1.03117579735816e-55,"1-P_MesenFP_LMX1A_Late","OBSL1"
"MLLT11",5.07666969767446e-59,0.324930054855713,0.509,0.41,1.12346700409536e-54,"1-P_MesenFP_LMX1A_Late","MLLT1"
"MSI1",2.24450759523587e-58,0.352785270190386,0.645,0.591,4.96709530825698e-54,"1-P_MesenFP_LMX1A_Late","MSI1"
"FOXP21",8.71434761582607e-58,0.285897194389762,0.314,0.2,1.92848512738231e-53,"1-P_MesenFP_LMX1A_Late","FOXP2"
"FOXJ11",1.70179787509956e-57,0.314219903155117,0.399,0.285,3.76607869759532e-53,"1-P_MesenFP_LMX1A_Late","FOXJ1"
"SMIM30",1.21589729199034e-56,0.312027595014733,0.63,0.587,2.69078070717461e-52,"1-P_MesenFP_LMX1A_Late","SMIM30"
"RNF13",2.78940338227904e-55,0.452064000052376,0.296,0.204,6.17294968498351e-51,"1-P_MesenFP_LMX1A_Late","RNF13"
"FAM215B",3.57592926476226e-55,0.307044802870364,0.566,0.492,7.91353146291888e-51,"1-P_MesenFP_LMX1A_Late","FAM215B"
