"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"CHGA1",0,1.26287679873152,0.426,0.01,0,"N_Motor","CHGA"
"L1CAM1",0,1.23573535671477,0.503,0.012,0,"N_Motor","L1CAM"
"GLRA2",0,1.23087076764783,0.459,0.005,0,"N_Motor","GLRA2"
"FGF18",0,1.22255075571312,0.448,0.011,0,"N_Motor","FGF18"
"FNDC5",0,1.15153868550016,0.525,0.019,0,"N_Motor","FNDC5"
"XKR41",0,1.13783832140168,0.437,0.011,0,"N_Motor","XKR4"
"PLXNA4",0,1.08781992598577,0.404,0.011,0,"N_Motor","PLXNA4"
"DRD21",0,1.08529744577995,0.377,0.007,0,"N_Motor","DRD2"
"CHRNA3",0,1.08126990678493,0.355,0.004,0,"N_Motor","CHRNA3"
"LDB3",0,1.08124949992243,0.388,0.006,0,"N_Motor","LDB3"
"DLC1",0,1.037931075669,0.366,0.007,0,"N_Motor","DLC1"
"SPOCK3",0,1.00015291040066,0.333,0.003,0,"N_Motor","SPOCK3"
"SLC18A3",0,0.966764160665433,0.317,0.002,0,"N_Motor","SLC18A3"
"RET",0,0.846952217471029,0.29,0.001,0,"N_Motor","RET"
"NEFM2",5.27274146506755e-306,3.91726111131251,0.995,0.124,1.04337008110757e-301,"N_Motor","NEFM"
"ASPHD1",1.44206116029216e-298,1.03022238089501,0.437,0.015,2.85355062398613e-294,"N_Motor","ASPHD1"
"AKAP62",2.63408642643503e-295,1.11000312984373,0.497,0.021,5.21233022062965e-291,"N_Motor","AKAP6"
"AP002884.1",3.24379402430212e-283,1.10408419015326,0.432,0.016,6.41881961528904e-279,"N_Motor","AP002884.1"
"KCNJ12",4.6331863657875e-283,0.964592598315201,0.388,0.012,9.1681491806203e-279,"N_Motor","KCNJ12"
"GAP432",5.29079104162602e-272,2.35092505399574,0.934,0.108,1.04694173131696e-267,"N_Motor","GAP43"
"CNST",4.81775536108242e-267,1.67513104696373,0.732,0.061,9.53337430850989e-263,"N_Motor","CNST"
"NEFL2",4.28915401111117e-251,3.97982682867479,0.995,0.165,8.48737795718678e-247,"N_Motor","NEFL"
"SVOP1",1.54340157910558e-249,0.738168552528324,0.295,0.007,3.05408304473413e-245,"N_Motor","SVOP"
"SEMA6D1",4.78001419562472e-246,1.22979128263202,0.546,0.033,9.4586920903022e-242,"N_Motor","SEMA6D"
"PLCXD3",6.00673020309738e-246,0.66499226066626,0.257,0.005,1.18861177258891e-241,"N_Motor","PLCXD3"
"SCRT2",1.17482789056066e-244,0.861564330452082,0.339,0.01,2.32474942984143e-240,"N_Motor","SCRT2"
"INA2",3.13916643554058e-238,1.92857993101166,0.852,0.1,6.2117825426477e-234,"N_Motor","INA"
"OPTN1",8.4580890932212e-230,1.20683878742999,0.486,0.027,1.67368666976661e-225,"N_Motor","OPTN"
"CNTN21",1.45023563030119e-223,1.78185873125145,0.514,0.033,2.86972626523999e-219,"N_Motor","CNTN2"
"NFASC3",1.53822486137932e-221,1.32175292982398,0.639,0.053,3.04383935569739e-217,"N_Motor","NFASC"
"PTPRN",1.55591245550715e-218,0.726009147125272,0.29,0.008,3.07883956695755e-214,"N_Motor","PTPRN"
"SRRM43",9.12778030498751e-210,1.11862184307042,0.519,0.035,1.80620516675093e-205,"N_Motor","SRRM4"
"CELF33",4.77865277554022e-208,1.32863780738599,0.683,0.064,9.45599811223899e-204,"N_Motor","CELF3"
"ANXA21",1.47020519961805e-206,2.29528472004885,0.869,0.134,2.90924204900419e-202,"N_Motor","ANXA2"
"KLHL351",8.90170819058974e-205,1.29402884976993,0.557,0.042,1.7614700167539e-200,"N_Motor","KLHL35"
"STMN22",4.14771138969652e-200,2.93109589618489,0.973,0.193,8.20749129793147e-196,"N_Motor","STMN2"
"EDIL3",4.92698651587633e-200,1.09036655682643,0.454,0.028,9.74952091761608e-196,"N_Motor","EDIL3"
"FAM57B3",1.88598628131527e-198,1.9373880563474,0.929,0.152,3.73198965346667e-194,"N_Motor","FAM57B"
"CPLX1",2.36879961608924e-197,0.920387600204277,0.399,0.021,4.68738068031738e-193,"N_Motor","CPLX1"
"MET",7.91751626225452e-196,0.79239194594062,0.311,0.012,1.56671811797492e-191,"N_Motor","MET"
"PPP1R1A2",5.25436487548003e-195,2.10801107942703,0.902,0.159,1.03973372155999e-190,"N_Motor","PPP1R1A"
"CEND11",2.33119802320521e-194,0.882378793418129,0.41,0.023,4.61297464831846e-190,"N_Motor","CEND1"
"PMEL2",9.14940533965364e-192,1.62181359825219,0.601,0.056,1.81048432861066e-187,"N_Motor","PMEL"
"FRY",1.53681701471867e-191,0.759205534031054,0.257,0.008,3.04105350872531e-187,"N_Motor","FRY"
"C11orf96",2.26811790743903e-190,1.10437379244815,0.333,0.015,4.48815171524035e-186,"N_Motor","C11orf96"
"AC010931.22",3.75263158894244e-190,1.21451774642064,0.596,0.052,7.42570738819929e-186,"N_Motor","AC010931.2"
"FHDC1",2.79925370307857e-186,0.806250857075591,0.279,0.01,5.53916322765188e-182,"N_Motor","FHDC1"
"SYT71",3.40891303610322e-185,1.01779008395382,0.432,0.027,6.74555711584106e-181,"N_Motor","SYT7"
"DUSP82",3.46702083950493e-183,0.929750013335845,0.388,0.022,6.86054083721235e-179,"N_Motor","DUSP8"
"EYA1",1.36642968481675e-179,1.22625080217163,0.459,0.033,2.70389106031539e-175,"N_Motor","EYA1"
"GNG32",6.23123936386317e-179,1.97037844845789,0.918,0.172,1.23303764532124e-174,"N_Motor","GNG3"
"SCG33",4.94306836682546e-178,1.42731231690673,0.831,0.12,9.78134368427421e-174,"N_Motor","SCG3"
"RAB3A2",6.0462559599048e-177,1.62128939968104,0.787,0.111,1.19643312934596e-172,"N_Motor","RAB3A"
"MAPT2",9.01597305808377e-177,1.56887339305971,0.705,0.086,1.78408074873362e-172,"N_Motor","MAPT"
"KIF5A1",3.98524631356014e-173,1.32637089647587,0.514,0.043,7.88600540527281e-169,"N_Motor","KIF5A"
"NRP21",1.08769741786425e-169,1.29635934598877,0.421,0.029,2.15233565046977e-165,"N_Motor","NRP2"
"NSG12",1.49906994233492e-169,2.03419958926847,0.918,0.195,2.96635960189233e-165,"N_Motor","NSG1"
"ATCAY2",2.54029496553978e-167,1.26773817051776,0.596,0.062,5.02673567781012e-163,"N_Motor","ATCAY"
"RUNX1T12",9.02546782180769e-164,0.962132745344606,0.399,0.026,1.78595957257931e-159,"N_Motor","RUNX1T1"
"NMNAT2",1.58388988366102e-160,0.697376113149732,0.251,0.009,3.13420130178843e-156,"N_Motor","NMNAT2"
"GDAP1L12",1.19327860529372e-157,1.65189918976189,0.858,0.158,2.36125970415521e-153,"N_Motor","GDAP1L1"
"SYP3",2.23159849333945e-157,1.09001710740823,0.585,0.062,4.4158870986201e-153,"N_Motor","SYP"
"XKR7",2.56831089015975e-156,0.668698575163435,0.262,0.011,5.08217358944812e-152,"N_Motor","XKR7"
"RUNDC3B",3.07369269798658e-155,0.620247418534655,0.273,0.012,6.08222311077584e-151,"N_Motor","RUNDC3B"
"RUNDC3A2",3.57141460965197e-155,1.16162900762173,0.525,0.051,7.06711522957931e-151,"N_Motor","RUNDC3A"
"ST8SIA3",1.39960305361227e-153,0.598858078724802,0.262,0.011,2.76953452248796e-149,"N_Motor","ST8SIA3"
"KLF72",1.79420898739598e-151,1.30072595599758,0.77,0.117,3.55038074425917e-147,"N_Motor","KLF7"
"GNAO12",3.98839123652645e-150,1.37386272108257,0.689,0.097,7.89222857883855e-146,"N_Motor","GNAO1"
"ST183",5.91360586902382e-150,1.08936189500989,0.426,0.033,1.17018432936243e-145,"N_Motor","ST18"
"PARP63",8.03835132233327e-150,1.32009055118308,0.727,0.106,1.59062895966331e-145,"N_Motor","PARP6"
"RIMS3",2.74818475942827e-146,1.06278595226918,0.508,0.05,5.43810800195667e-142,"N_Motor","RIMS3"
"AKR1C1",1.53494594818856e-145,0.710992444015937,0.273,0.013,3.03735104227553e-141,"N_Motor","AKR1C1"
"DCX3",6.07925295803215e-143,2.13878708492402,1,0.333,1.2029625753354e-138,"N_Motor","DCX"
"SNAP251",8.33949605891259e-142,0.858306517837499,0.355,0.024,1.65021948013762e-137,"N_Motor","SNAP25"
"THSD7A2",1.03600878362039e-140,1.38526773645789,0.705,0.107,2.05005418102802e-136,"N_Motor","THSD7A"
"CDK5R2",1.62823677341396e-140,0.625411249124708,0.257,0.012,3.22195492723155e-136,"N_Motor","CDK5R2"
"SEPT4",1.54250829663974e-139,0.959242619802264,0.311,0.019,3.05231541739072e-135,"N_Motor","SEPT4"
"ELAVL33",1.97041036886227e-139,1.69007458192067,0.951,0.254,3.89904803790465e-135,"N_Motor","ELAVL3"
"EBF32",2.7713527747363e-135,0.933243551714162,0.541,0.06,5.48395287064819e-131,"N_Motor","EBF3"
"PCP4",4.14399661976982e-135,1.66880790028189,0.383,0.03,8.20014051120052e-131,"N_Motor","PCP4"
"RPS6KL12",4.20623996995543e-135,0.952683141736705,0.415,0.035,8.32330765254781e-131,"N_Motor","RPS6KL1"
"RAB6B",4.27536983833851e-135,1.02542731416314,0.486,0.05,8.46010183610425e-131,"N_Motor","RAB6B"
"CRABP12",1.92466440092319e-133,1.86953214133006,0.831,0.182,3.80852591654682e-129,"N_Motor","CRABP1"
"ANK22",4.28710481237639e-133,1.12631798983843,0.639,0.088,8.48332300273039e-129,"N_Motor","ANK2"
"NHLH21",9.9325641615737e-133,0.790860386477514,0.311,0.019,1.9654557962922e-128,"N_Motor","NHLH2"
"SEZ6L22",2.352116986799e-132,1.27899830569088,0.738,0.122,4.65436909347786e-128,"N_Motor","SEZ6L2"
"LINC005993",1.83168369245253e-129,0.847679901107156,0.432,0.039,3.62453569062506e-125,"N_Motor","LINC00599"
"RTN12",1.86672242109627e-129,1.75665646451742,0.874,0.217,3.69387032686531e-125,"N_Motor","RTN1"
"NRXN31",1.41686217399214e-127,0.711335849003041,0.279,0.016,2.80368686989565e-123,"N_Motor","NRXN3"
"ELAVL23",4.77132876869301e-126,1.36052981007972,0.847,0.178,9.44150536748972e-122,"N_Motor","ELAVL2"
"TLN2",1.75605695335318e-125,1.21900340844037,0.552,0.072,3.47488549929526e-121,"N_Motor","TLN2"
"FXYD71",2.19697771631203e-125,0.9720412860389,0.404,0.036,4.34737950503825e-121,"N_Motor","FXYD7"
"MAPK8IP2",8.06293122745848e-123,0.890388471886563,0.41,0.038,1.59549283128948e-118,"N_Motor","MAPK8IP2"
"CHRNA7",1.27091951014642e-122,0.797916745071686,0.262,0.015,2.51489552667773e-118,"N_Motor","CHRNA7"
"MYT11",1.45937924891443e-120,0.714431311168058,0.311,0.022,2.88781965775188e-116,"N_Motor","MYT1"
"NDRG42",1.96290147604813e-116,1.0124063399611,0.481,0.056,3.88418944080405e-112,"N_Motor","NDRG4"
"SEMA3D",2.67868386316363e-115,0.973777922324063,0.333,0.027,5.30057962842819e-111,"N_Motor","SEMA3D"
"PCSK2",2.32736836985294e-112,0.802391599706185,0.279,0.019,4.605396530265e-108,"N_Motor","PCSK2"
"NOS1AP1",3.30567654977513e-112,1.00528705730456,0.492,0.061,6.54127275669503e-108,"N_Motor","NOS1AP"
"MAP42",1.33672443612311e-111,1.58184728420805,0.831,0.213,2.64511031420041e-107,"N_Motor","MAP4"
"TENM21",5.28078771416747e-111,0.798422282744761,0.29,0.021,1.04496227287946e-106,"N_Motor","TENM2"
"ATP1A31",2.2446442929286e-110,0.923592864563288,0.361,0.033,4.44170212684712e-106,"N_Motor","ATP1A3"
"RBFOX3",8.07662562423955e-110,0.804111611490646,0.311,0.024,1.59820267852452e-105,"N_Motor","RBFOX3"
"LZTS1",9.43824295046218e-110,0.64817481543737,0.284,0.02,1.86763951503746e-105,"N_Motor","LZTS1"
"GRIA4",1.9046951118818e-108,0.769382092233867,0.35,0.031,3.7690106873917e-104,"N_Motor","GRIA4"
"CDKN2D2",2.98611546043784e-108,1.35511518347844,0.749,0.16,5.9089252731144e-104,"N_Motor","CDKN2D"
"ROBO13",6.40100103350461e-108,1.10223928461265,0.639,0.107,1.26663008450989e-103,"N_Motor","ROBO1"
"CHGB1",3.77703508098181e-107,0.709329530247914,0.29,0.021,7.4739970182468e-103,"N_Motor","CHGB"
"GRM2",1.07283162290156e-106,0.632076073714752,0.251,0.016,2.1229192153976e-102,"N_Motor","GRM2"
"CTXN2",4.54729725489146e-106,1.10996838530979,0.311,0.026,8.99819180797922e-102,"N_Motor","CTXN2"
"NEGR1",5.5598998947176e-106,0.980352208968807,0.383,0.039,1.10019299116672e-101,"N_Motor","NEGR1"
"MLLT113",1.00039172230371e-105,1.72075156392931,1,0.912,1.97957514009458e-101,"N_Motor","MLLT11"
"NCAM12",5.59403149602308e-104,1.4454950018975,0.852,0.24,1.10694695243305e-99,"N_Motor","NCAM1"
"FABP3",2.44548815270069e-103,1.24212627858228,0.377,0.039,4.83913195656413e-99,"N_Motor","FABP3"
"NKX6-12",2.72464042522764e-103,1.44574995391335,0.923,0.302,5.39151847344045e-99,"N_Motor","NKX6-1"
"NXPH41",5.10681735197656e-103,1.04058112300553,0.415,0.047,1.01053701760912e-98,"N_Motor","NXPH4"
"HPCA",2.72853311134105e-102,0.978222201447752,0.317,0.027,5.39922132072166e-98,"N_Motor","HPCA"
"TUBB33",4.83200839751385e-100,1.06871166536048,0.585,0.095,9.5615782170004e-96,"N_Motor","TUBB3"
"REEP12",1.14527974622921e-99,0.936334912632767,0.481,0.065,2.26627956183836e-95,"N_Motor","REEP1"
"RTN22",1.33138750849888e-98,1.01633700502317,0.579,0.096,2.63454960181759e-94,"N_Motor","RTN2"
"SYT113",1.358771018373e-98,1.13199278738283,0.65,0.122,2.6887360911565e-94,"N_Motor","SYT11"
"SNCA1",1.68058402727784e-98,1.5002166894913,0.705,0.156,3.32553967317739e-94,"N_Motor","SNCA"
"KIF5C2",2.70722532779835e-98,1.53539979542343,0.973,0.477,5.35705747864738e-94,"N_Motor","KIF5C"
"TMSB102",2.90450013780221e-98,1.24107134857814,1,0.999,5.747424872683e-94,"N_Motor","TMSB10"
"ZNF385D1",5.35976180417002e-98,1.14752009029843,0.508,0.076,1.06058966580916e-93,"N_Motor","ZNF385D"
"SYN1",8.48223499127587e-98,0.800842953451373,0.268,0.02,1.67846466007367e-93,"N_Motor","SYN1"
"NRXN12",1.71718101633404e-97,0.704788514680508,0.295,0.024,3.39795779512179e-93,"N_Motor","NRXN1"
"TAGLN33",4.8799713700897e-96,1.32186766055638,0.967,0.377,9.65648734713349e-92,"N_Motor","TAGLN3"
"MAP1B2",2.61465575402514e-94,1.4424878448206,1,0.964,5.17388080606496e-90,"N_Motor","MAP1B"
"SULT4A1",3.14864350974625e-94,0.664910678437966,0.257,0.019,6.23053577708588e-90,"N_Motor","SULT4A1"
"GLRX1",3.62551891406297e-93,0.948843904496155,0.568,0.096,7.17417682714781e-89,"N_Motor","GLRX"
"DPYSL33",1.68171054591293e-92,1.26196487833261,0.809,0.214,3.32776882825251e-88,"N_Motor","DPYSL3"
"FAM219A2",8.9075176083156e-92,1.0420448752289,0.552,0.092,1.76261958433349e-87,"N_Motor","FAM219A"
"ATP6V1G22",2.64879797974596e-91,1.15967187925609,0.612,0.116,5.2414414423213e-87,"N_Motor","ATP6V1G2"
"SNX18",3.14739015110065e-88,0.958680539532232,0.486,0.075,6.22805563099797e-84,"N_Motor","SNX18"
"MAST1",2.12650196656083e-87,0.647397070858985,0.29,0.027,4.20792209143058e-83,"N_Motor","MAST1"
"ISLR21",8.21227857978903e-87,0.674778682694583,0.262,0.022,1.62504568536865e-82,"N_Motor","ISLR2"
"SCN3B1",1.47610216404459e-86,0.885392478836374,0.492,0.076,2.92091096221143e-82,"N_Motor","SCN3B"
"SNAP91",2.2227178977577e-85,0.623918365203715,0.268,0.023,4.39831417608294e-81,"N_Motor","SNAP91"
"CD243",1.02325507410608e-84,0.986916552297598,1,0.958,2.02481714064111e-80,"N_Motor","CD24"
"PPP2R5B2",1.34347685311704e-84,0.940219046414418,0.459,0.069,2.65847199694799e-80,"N_Motor","PPP2R5B"
"NHLH12",2.65284029086408e-84,0.814201417396749,0.301,0.029,5.24944036756184e-80,"N_Motor","NHLH1"
"CDK5R12",4.27997371173885e-84,0.847737954094787,0.432,0.061,8.46921198078883e-80,"N_Motor","CDK5R1"
"CADM32",1.36810477529439e-83,0.814232522188489,0.481,0.075,2.70720572935255e-79,"N_Motor","CADM3"
"UCHL12",1.24382334142217e-81,1.35217463231124,0.907,0.387,2.46127762800618e-77,"N_Motor","UCHL1"
"TUBA1A3",1.6648389395958e-81,1.04393842463212,1,0.985,3.29438329367217e-77,"N_Motor","TUBA1A"
"SSTR22",2.11472586701747e-81,1.09532505987742,0.47,0.074,4.18461954565417e-77,"N_Motor","SSTR2"
"DMTN",2.42806828616136e-81,0.680945260280345,0.333,0.037,4.80466152465609e-77,"N_Motor","DMTN"
"KCTD16",6.23190166867758e-81,0.999040149902897,0.481,0.079,1.23316870219792e-76,"N_Motor","KCTD16"
"TMEM59L",4.94282093284155e-80,0.836545113553127,0.41,0.057,9.78085406190686e-76,"N_Motor","TMEM59L"
"JPH41",8.55818034773559e-80,0.797633436356821,0.366,0.046,1.69349272720992e-75,"N_Motor","JPH4"
"PCBP43",3.07690052352416e-79,1.1080345966693,0.984,0.657,6.08857075594961e-75,"N_Motor","PCBP4"
"NAV11",1.51062276723079e-78,1.00055090509737,0.563,0.11,2.98922033179629e-74,"N_Motor","NAV1"
"PLPPR23",2.65587091363194e-78,0.926185830121827,0.525,0.094,5.25543736389488e-74,"N_Motor","PLPPR2"
"TUBB2B3",3.31768938902355e-78,1.13197086603936,1,0.99,6.56504376299981e-74,"N_Motor","TUBB2B"
"CRMP12",3.5564728044753e-77,1.18040024286252,0.951,0.463,7.03754838549571e-73,"N_Motor","CRMP1"
"TPD522",9.68280538849818e-76,0.917336830332182,0.568,0.112,1.91603353027602e-71,"N_Motor","TPD52"
"VSTM2A",1.74096086422996e-74,0.817227356637573,0.372,0.051,3.44501335813825e-70,"N_Motor","VSTM2A"
"POU6F2",1.92275074224364e-74,0.769651667486007,0.328,0.04,3.80473916875172e-70,"N_Motor","POU6F2"
"EPS8L13",5.55630322304065e-74,1.08506640819298,0.781,0.23,1.09948128177528e-69,"N_Motor","EPS8L1"
"POU2F21",4.2451849359709e-73,0.761306297648434,0.295,0.033,8.40037195129922e-69,"N_Motor","POU2F2"
"LMO12",4.52353852119955e-73,1.23485379439173,0.568,0.125,8.95117802574966e-69,"N_Motor","LMO1"
"RTN42",4.68419980604561e-72,0.990852465559416,0.995,0.767,9.26909457620306e-68,"N_Motor","RTN4"
"CCDC1842",5.82891983515414e-72,0.899300967434469,0.574,0.119,1.1534266569803e-67,"N_Motor","CCDC184"
"SYT13",2.45153090332187e-71,1.41592194393091,0.88,0.39,4.85108935149332e-67,"N_Motor","SYT1"
"ACSL42",4.33276604328273e-70,1.04840542435299,0.563,0.125,8.57367744644787e-66,"N_Motor","ACSL4"
"CCNI3",5.96877746185795e-70,0.720566059341665,1,0.997,1.18110168415245e-65,"N_Motor","CCNI"
"TRIM362",1.84857659427488e-69,0.840990800539603,0.399,0.063,3.65796336475114e-65,"N_Motor","TRIM36"
"KAZN1",4.10250949415778e-69,0.923647470114505,0.607,0.138,8.11804578703941e-65,"N_Motor","KAZN"
"CCDC1121",1.43947107365801e-68,0.959474718133521,0.678,0.175,2.84842536055448e-64,"N_Motor","CCDC112"
"BASP13",2.20029868334489e-68,0.937043117362967,0.995,0.93,4.35395103460288e-64,"N_Motor","BASP1"
"SRRM3",4.62793296808374e-68,0.723638710138026,0.366,0.053,9.1577537572441e-64,"N_Motor","SRRM3"
"DOCK4",8.29299632067018e-68,0.732756852521947,0.339,0.046,1.64101811193421e-63,"N_Motor","DOCK4"
"LPIN11",3.63026946468711e-67,0.988212812575933,0.568,0.129,7.18357721672285e-63,"N_Motor","LPIN1"
"MGAT5",4.98245817883356e-67,0.870933833605197,0.525,0.108,9.85928824427585e-63,"N_Motor","MGAT5"
"SGIP1",4.34558326472291e-66,0.6788779390618,0.279,0.032,8.59904016423369e-62,"N_Motor","SGIP1"
"ASNS2",6.65032480650474e-66,1.25255780596216,0.481,0.098,1.31596627271116e-61,"N_Motor","ASNS"
"CADPS3",8.55546268824119e-66,0.924387603970633,0.568,0.125,1.69295495674917e-61,"N_Motor","CADPS"
"ST3GAL1",1.36773489359062e-65,0.637661102955257,0.268,0.03,2.70647380743713e-61,"N_Motor","ST3GAL1"
"PLXNA21",3.68480568175404e-65,0.941434837091866,0.459,0.086,7.2914934830549e-61,"N_Motor","PLXNA2"
"ACTG13",4.24099180628138e-65,0.739685686994703,1,1,8.3920745862696e-61,"N_Motor","ACTG1"
"CACNA1A",4.70198253865738e-65,0.819005122608538,0.404,0.067,9.30428304749522e-61,"N_Motor","CACNA1A"
"MIAT3",6.38885639337134e-65,1.0029428236674,0.951,0.434,1.26422690312032e-60,"N_Motor","MIAT"
"TMOD2",1.84259272401755e-64,0.764430294691057,0.344,0.05,3.64612248228593e-60,"N_Motor","TMOD2"
"MAPK8IP12",7.49546957074325e-64,0.820989361277708,0.546,0.12,1.48320351865867e-59,"N_Motor","MAPK8IP1"
"MTSS1",1.15287130852911e-63,0.80382428792246,0.459,0.086,2.28130174531741e-59,"N_Motor","MTSS1"
"CXCR42",1.71295404623738e-63,1.0878236245178,0.508,0.11,3.38959346669452e-59,"N_Motor","CXCR4"
"PRKCZ1",3.34847633347118e-63,0.762920992158519,0.459,0.086,6.62596496867277e-59,"N_Motor","PRKCZ"
"CELF51",3.52632388692412e-62,0.83361892036277,0.596,0.144,6.97788970744545e-58,"N_Motor","CELF5"
"KIF1A2",7.14091573533134e-62,0.925912253402182,0.639,0.17,1.41304440570737e-57,"N_Motor","KIF1A"
"PCSK1N2",2.61731248046009e-61,1.17822085400326,0.929,0.533,5.17913793633442e-57,"N_Motor","PCSK1N"
"CLASP22",1.82554778065277e-60,0.897166249461325,0.563,0.136,3.61239394835571e-56,"N_Motor","CLASP2"
"WIPI1",2.40083783815645e-60,0.825156535543666,0.448,0.086,4.75077791414399e-56,"N_Motor","WIPI1"
"SH3KBP1",2.78892950117998e-60,0.68755479823929,0.372,0.061,5.51873369693494e-56,"N_Motor","SH3KBP1"
"ANKH",1.53349212443068e-59,0.643783953493942,0.301,0.041,3.03447421582344e-55,"N_Motor","ANKH"
"AL445623.2",1.06320372906169e-58,0.51805974167929,0.251,0.029,2.10386753906727e-54,"N_Motor","AL445623.2"
"SMIM292",1.3661315137819e-58,0.976754088090721,0.694,0.212,2.70330103947161e-54,"N_Motor","SMIM29"
"ELAVL43",2.51465771019537e-58,1.56590414142418,0.721,0.283,4.9760046769346e-54,"N_Motor","ELAVL4"
"CAMKV2",9.75752462943583e-58,0.960921148987644,0.486,0.104,1.93081897367276e-53,"N_Motor","CAMKV"
"MAP1LC3A2",1.54493032881654e-57,1.05824132396005,0.639,0.188,3.05710813466217e-53,"N_Motor","MAP1LC3A"
"RGS101",3.41890696150545e-57,0.900524779082314,0.475,0.103,6.76533309542699e-53,"N_Motor","RGS10"
"CELSR3",1.29281517651798e-56,0.612087231040875,0.279,0.038,2.55822267129377e-52,"N_Motor","CELSR3"
"KALRN2",1.59185350096004e-56,0.779074056480114,0.486,0.105,3.14995970769973e-52,"N_Motor","KALRN"
"FAM131C",1.89810683944984e-56,0.643025189902134,0.268,0.035,3.75597381390335e-52,"N_Motor","FAM131C"
"ST8SIA11",2.08437783963404e-56,1.09048325220168,0.617,0.175,4.12456686906784e-52,"N_Motor","ST8SIA1"
"BRSK1",2.09107843716427e-56,0.687880995960473,0.388,0.07,4.13782601146067e-52,"N_Motor","BRSK1"
"MAP4K43",5.1530660585217e-56,1.00531989531069,0.896,0.456,1.01968871166027e-51,"N_Motor","MAP4K4"
"WDR47",5.32406514676402e-56,0.511228562428221,0.262,0.033,1.05352601124166e-51,"N_Motor","WDR47"
"CRABP23",8.4774195268964e-56,1.23584509720806,0.694,0.233,1.67751177598226e-51,"N_Motor","CRABP2"
"VAMP22",8.62770296103378e-56,0.892799426844614,0.967,0.701,1.70724986192936e-51,"N_Motor","VAMP2"
"VAT12",1.67091014834101e-55,0.997938408293517,0.809,0.343,3.30639700153719e-51,"N_Motor","VAT1"
"PKIA1",7.18151302035342e-55,0.873763096946338,0.607,0.166,1.42107779646753e-50,"N_Motor","PKIA"
"ASIC1",8.60385709894594e-55,0.645006561397361,0.333,0.054,1.70253124273942e-50,"N_Motor","ASIC1"
"YWHAG2",9.5550961579593e-55,0.941266950339083,0.918,0.478,1.89076242773699e-50,"N_Motor","YWHAG"
"RUFY32",1.13775497941016e-54,0.975380508384719,0.869,0.362,2.25138955325683e-50,"N_Motor","RUFY3"
"PGM2L12",1.46500378669548e-54,0.935129139178632,0.694,0.225,2.89894949311302e-50,"N_Motor","PGM2L1"
"TUBB2A2",1.92874276936363e-54,0.947399901406507,0.852,0.369,3.81659619201675e-50,"N_Motor","TUBB2A"
"OLFM13",3.58090270735264e-54,0.860836623766307,0.552,0.139,7.08589027730941e-50,"N_Motor","OLFM1"
"KLC12",4.56534363695955e-54,0.914585584167099,0.792,0.287,9.03390198881556e-50,"N_Motor","KLC1"
"CALM22",5.77744022774084e-54,0.721597001984846,1,0.977,1.14323987226536e-49,"N_Motor","CALM2"
"SEPT62",6.83913922901025e-54,0.893409358908262,0.776,0.271,1.35332887063655e-49,"N_Motor","SEPT6"
"GABRB32",1.33464562618674e-53,0.841533651372447,0.47,0.104,2.64099676509831e-49,"N_Motor","GABRB3"
"APC21",2.03856797758781e-53,0.748741964595426,0.497,0.115,4.03391831405076e-49,"N_Motor","APC2"
"PHF21B3",5.45154369787104e-53,0.784230724395774,0.464,0.102,1.07875146693472e-48,"N_Motor","PHF21B"
"GABARAPL12",5.85448961497643e-53,0.8508908646575,0.601,0.161,1.15848640501154e-48,"N_Motor","GABARAPL1"
"AC120042.3",7.48889792094752e-53,0.744319860295955,0.311,0.05,1.48190312059709e-48,"N_Motor","AC120042.3"
"FAM171B1",8.19093350411126e-53,0.773490525090187,0.372,0.069,1.62082192179354e-48,"N_Motor","FAM171B"
"ENO22",8.76521896344355e-53,1.22017001031818,0.809,0.382,1.73446152848621e-48,"N_Motor","ENO2"
"EIF13",1.05221387341962e-52,0.600612911531145,0.995,0.993,2.08212081272274e-48,"N_Motor","EIF1"
"NCAN2",6.52170675266923e-52,0.668492686875946,0.421,0.085,1.29051533221819e-47,"N_Motor","NCAN"
"TSPAN72",1.19641155220712e-51,0.712574398978023,0.415,0.085,2.36745917950745e-47,"N_Motor","TSPAN7"
"AFAP1",2.21335571889284e-51,0.651459637602572,0.301,0.048,4.37978829654516e-47,"N_Motor","AFAP1"
"AP1S22",2.24940008326154e-51,0.957326921635652,0.973,0.745,4.45111288475793e-47,"N_Motor","AP1S2"
"BOLA3-AS1",2.81326957596791e-51,0.559296899245496,0.273,0.039,5.56689783692529e-47,"N_Motor","BOLA3-AS1"
"FAM155A1",3.6040374100447e-51,0.611496370934285,0.268,0.038,7.13166922699646e-47,"N_Motor","FAM155A"
"DLL33",6.59566960567851e-51,0.879539960066966,0.541,0.138,1.30515110157166e-46,"N_Motor","DLL3"
"SCAMP52",7.44868283428242e-51,0.846486260235797,0.525,0.133,1.4739453592478e-46,"N_Motor","SCAMP5"
"CARD192",9.99447906606372e-51,1.02816013772544,0.667,0.22,1.97770751759269e-46,"N_Motor","CARD19"
"NMU",1.10017368719031e-50,0.707561439287721,0.306,0.049,2.17702369221219e-46,"N_Motor","NMU"
"MICAL11",2.61555262974069e-50,0.709354570137473,0.383,0.074,5.17565554373087e-46,"N_Motor","MICAL1"
